agreeableness,informal,swear,netspeak,assent,nonflu,filler,help,office,dance,money_empath,wedding,domestic_work,sleep,medical_emergency,cold,hate,cheerfulness,aggression,occupation,envy,anticipation_empath,family_empath,vacation,crime,attractive,masculine,prison,health_empath,pride,dispute,nervousness,government,weakness,horror,swearing_terms,leisure_empath,suffering,royalty,wealthy,tourism,furniture,school,magic,beach,journalism,morning,banking,social_media,exercise,night,kill,blue_collar_job,art,ridicule,play,computer,college,optimism,stealing,real_estate,home_empath,divine,sexual_empath,fear_empath,irritability,superhero,business,driving,pet,childish,cooking,exasperation,religion,hipster,internet,surprise_empath,reading,worship,leader,independence,movement,bodyr__empath,noise,eating,medieval,zest,confusion,water,sports,death_empath,healing,legend,heroic,celebration,restaurant,violence,programming,dominant_heirarchical,military,neglect,swimming,exotic,love,hiking,communication,hearing,order,sympathy,hygiene,weather,anonymity,trust_empath,ancient,deception,fabric,air_travel,fight,dominant_personality,music,vehicle,politeness,toy,farming,meeting,war,speaking,listen,urban,shopping,disgust_empath,fire,tool,phone,gain,sound,injury,sailing,rage,science,work_empath,appearance,valuable,warmth,youth,sadness_empath,fun,emotional,joy_empath,affection,traveling,fashion,ugliness,lust,shame,torment,economics,anger,politics,ship,clothing,car,strength,technology,breaking,shape_and_size,power_empath,white_collar_job,animal,party,terrorism,smell,disappointment,poor,plant,pain,beauty,timidity,philosophy,negotiate,negative_emotion,cleaning,messaging,competing,law,friends,payment,achievement,alcohol,liquid,feminine,weapon,children,monster,ocean,giving,contentment,writing,rural,positive_emotion,musical
24,1.18295182,0.423158481,0.083192527,0.381017587,0.26411379,0.054088211,0.193162998,0.094256433,0.300583226,0.467990577,0.236282564,0.10619965,0.08569365,0.068620813,0.131167169,0.293847731,0.087078864,0.136570196,0.138268804,0.041759009,0.010202234,0.194903412,0.119786465,0.220758613,0.159757,0.102578277,0.074351433,0.07101287,0.052263509,0.58938053,0.108717303,0.461737951,0.055027592,0.047490331,0.233815495,0.178339612,0.241142898,0.163845677,0.113650241,0.034084708,0.034346981,0.172676588,0.049870501,0.037469228,0.113027624,0.034737771,0.163136005,0.253883326,0.051935371,0.074086481,0.133021265,0.033091234,0.103150022,0.165536825,0.326323412,0.12503934,0.112716934,0.454090015,0.198415228,0.130757524,0.133804755,0.228411621,0.10067856,0.142219233,0.026941401,0.019400042,0.416730679,0.09977759,0.021303277,0.194636554,0.050287635,0.019372272,0.105834564,0.047740052,0.267442412,0.080138009,0.312331129,0.104864351,0.371284053,0.090690216,0.202636278,0.187107607,0.104081861,0.083131407,0.066230156,0.034176208,0.32216815,0.055381988,0.299495173,0.24858848,0.273332063,0.111361151,0.19762505,0.243349059,0.068787882,0.407950677,0.069537105,0.196673265,0.17314164,0.05057302,0.02511736,0.028083379,0.238324751,0.039334599,0.846882422,0.641443386,0.26073403,0.049959998,0.018327208,0.067043705,0.006955936,0.551367942,0.085940983,0.223429074,0.048291708,0.059331188,0.361199952,0.088156101,0.521059408,0.047954091,0.079527612,0.204147958,0.021154429,0.17561121,0.268646891,1.15180503,0.650035972,0.045672885,0.139876719,0.071884093,0.032642441,0.027807906,0.561574868,0.187079025,0.434494823,0.155367188,0.074965702,0.031541662,0.097886906,0.243581409,0.175509652,0.394291805,0.05198615,0.14041074,0.15671767,0.277005064,0.269932244,0.025946995,0.065376167,0.254307195,0.081158137,0.050060572,0.070984334,0.259601235,0.07179355,0.234531969,0.068721964,0.266478017,0.025692127,0.09605468,0.051442774,0.500345557,0.102074151,0.154623961,0.238908902,0.26511648,0.130576025,0.060680181,0.348378496,0.082073909,0.04173845,0.137766574,0.111662685,0.073425282,0.252339929,0.078262161,0.040183583,0.133783763,0.130542677,1.046217177,0.043132566,0.178982286,0.31088029,0.396353895,0.304092799,0.329205003,0.334244465,0.05839933,0.069333416,0.083773957,0.094449467,0.266820572,0.027852396,0.059115076,0.461845706,0.116535135,0.237209342,0.067734872,0.624348907,0.121993374
87,1.711608677,0.198302065,0.408025831,0.452248902,0.539758823,0.043186215,0.179083881,0.09528365,0.231615991,0.270169873,0.207542707,0.162858509,0.094350261,0.137017144,0.179221975,0.244303585,0.046142747,0.11588041,0.342535161,0.035432833,0.022575775,0.196405244,0.189868113,0.197008482,0.429719895,0.343744581,0.08808829,0.168034456,0.052985027,0.130463416,0.116396401,0.235202323,0,0.007927649,0.151022687,0.240778818,0.170127874,0.11398499,0.099001289,0.079970412,0.103461679,0.171704915,0.189632646,0.065247023,0.146215238,0.017272641,0.274855054,0.634719759,0.170456894,0.085981039,0.260260492,0.101318151,0.180328621,0.123799421,0.958273197,0.305286558,0.071907865,0.498668168,0.143529662,0.254633721,0.133402881,0.184982522,0.075860689,0.059801125,0.006175466,0.115573787,0.592948968,0.098927622,0.205897859,0.352964649,0.161040291,0.007464456,0.131086512,0.151857867,0.702665204,0.050651561,0.330064751,0.179654013,0.318630231,0.03363838,0.359758739,0.137165712,0.062707276,0.182326527,0.109759933,0.051968761,0.308335213,0.122861066,0.662675031,0.142059023,0.234690772,0.222344135,0.281988197,0.324907526,0.136011422,0.31382955,0.239217334,0.12703732,0.143668761,0.061099912,0.076842063,0.010442774,0.230065894,0.021530565,0.783857516,0.268251474,0.142912414,0.008084728,0.064139106,0.15144234,0.010985817,0.360495757,0.06574679,0.116573013,0.059435319,0.136382323,0.098086402,0.116182436,0.30539783,0.082977048,0.025273879,0.510737657,0.090170634,0.108211004,0.096914712,1.121440036,0.413845932,0.134064374,0.22129389,0.011938243,0.094069124,0.134725621,0.235488491,0.274934325,0.037181912,0.062440633,0.16089512,0.057961923,0.125442347,0.287835129,0.394735595,0.219365091,0.010681955,0.32384704,0.085425329,0.560035197,0.149128992,0.023234378,0.12252311,0.301058681,0.028695039,0.004376967,0.028345121,0.147718908,0.024387534,0.452359339,0.045400276,0.087347245,0.061491757,0.118997142,0.110121609,0.319938707,0.288654874,0.083754068,0.50306201,0.178620455,0.286923991,0.359064684,0.385745761,0.04535226,0.033769377,0.033252714,0.219825312,0.110714033,0.16777184,0.036803608,0.087490083,0.077543132,0.193616472,1.058616739,0.100827163,0.276114166,0.365351546,0.102488487,0.433822857,0.261426661,0.292691209,0.0831049,0.089557978,0.307906237,0.132270729,0.455173668,0.131761148,0.121850558,0.623375663,0.064281549,0.23328244,0.039445591,0.605462648,0.33197403
23,1.032346424,0,0.398724083,0.186071239,0.474132708,0,0,0.106326422,0.106326422,1.079213184,0.026581606,0.383567615,0.032690422,0,0.388540947,0.026581606,0.032690422,0.026581606,0,0,0.032690422,0.354834364,0.446787597,0,0.503977335,0.041442188,0,0,0,0.041442188,0.139016844,0,0.032690422,0.877192982,0,1.265163433,0,0,0,0,0,0.650682681,0.026581606,0,0,0.032690422,0,1.277036291,0,0,0,0,0.303589916,0,1.762141112,0.242374009,0.133404637,1.342417134,0,1.052631579,0.032690422,0,0,0,0,0,0.351093127,0,0,0.032690422,0,0,0,0.497868518,0.59859264,0.112435238,0.466451991,0,0.112435238,0,0.188147534,0.112435238,0.998379987,0,0,0.065380843,0.255183413,0,0.187489183,0,0,0,0.026581606,0.079744817,0.032690422,0.186567848,0.629034081,0,0.032690422,0.032690422,0,0,0.561150814,0,0.700395236,1.684913164,0,0.032690422,0.350877193,0.290966292,0,0.336280337,0.041442188,0.041442188,0,0,0.953287939,0,1.468489687,0.041442188,0.165598449,0.249404161,0,0.413584666,0.032690422,0.587950092,2.220605074,0.026581606,1.085322001,0,0,0.121187005,0.597790239,0.13795358,1.322675575,0,0,0,0.162629193,0.422086177,0.032690422,1.052631579,0,0.07413261,0,1.50260796,0,0.065380843,0.42213397,0.330237358,0.026581606,0,0.026581606,0.139016844,0,1.052631579,0,0,0,0,0,0.512729101,0.944128395,0,0.795349618,0,0,0.026581606,0,0,0,0,0,0.041442188,1.063760831,0,0,0.115574798,1.052631579,1.629716146,0.350877193,0.913903579,1.080929879,0,1.164330283,1.052631579,0.870403563,0,0.032690422,0.032690422,0,0.041442188,0.026581606,0,0.76977818,0.14512566,0.216880785,0,0.568332801,1.368039199
32,0.941542969,0.187417055,0.19010096,0.351536414,0.21248854,0,0.115917555,0.09361965,0.179472159,0.309390006,0.099359674,0.078169022,0.002374113,0.079756489,0.629811059,0.126135004,0.026217281,0.356954705,0.201259149,0.050253312,0.026159142,0.17594226,0.151639243,0.349342233,0.248491119,0.300282683,0.053698916,0.127074113,0.110042197,0.447552813,0.12901453,0.766868259,0.076826543,0.016075691,0.065231572,0.106106041,0.169977494,0.152941312,0.29839486,0.209508675,0,0.292623985,0.1144408,0.405579714,0.091554269,0.078745584,0.29920722,0.236966749,0.087361366,0.026690667,0.19505533,0.096090279,0.324887392,0.034989899,0.445819664,0.283412651,0.258505182,0.165843192,0.47396446,0.068402677,0.19218482,0.166365319,0.133232338,0.226104015,0,0.134859629,0.886203244,0.044103616,0.072691804,0.085575441,0.182807653,0.011327466,0.372437247,0.041222571,0.487853728,0.071035611,0.419285006,0.140924482,0.450024585,0.218712066,0.408164536,0.049820739,0,0.074088366,0.177999856,0.091226709,0.048872999,0.333555705,0.370055717,0.104932778,0.1488378,0.326740718,0.582108425,0.070810331,0.174147207,0.375515016,0.278074357,0.443966619,0.103816664,0.087887359,0.321732074,0.08384764,0.536744077,0.183603252,1.056509041,0.449170928,0.339923084,0.086095554,0.066030979,0.17591158,0.129688834,0.423377791,0.189406939,0.079591649,0.197513243,0.15981245,0.537902012,0.086941852,0.272102945,0.038271457,0.217498055,0.318874572,0.060015346,0.219228784,0.529277849,0.916886728,0.364181798,0.08156701,0.121853052,0.011327466,0.072542007,0.123270172,0.176575093,0.112363503,0,0.187127741,0.122811044,0.151107042,0.293213277,0.46619192,0.201430681,0.46058596,0.033477122,0.179156105,0.09586149,0.094656215,0.050222479,0.091417077,0.280543358,0.304321222,0.065897886,0.005568549,0.071133897,0.207499805,0.139779576,0.26799542,0.011327466,0.428442445,0.253897024,0.242435233,0.053188196,0.34103211,0.372259952,0.248412902,0.24147393,0.315038968,0.033823778,0.136608663,0.177623307,0.247324949,0.086550725,0.099721829,0.065854812,0.11803347,0.205705865,0.043146312,0.040754207,0.621868801,0.053262291,0.762527375,0.091597732,0.230004037,0.347750066,0.586947086,0.351380396,0.290323948,0.239790525,0.062266501,0.13010155,0.163551052,0.159287625,0.198676559,0.119922275,0.344563124,0.628941167,0.090403915,0.245914182,0.272042036,0.231000893,0.276019527
41,1.093579793,0,0.790691933,0.241751679,0.092678886,0,0.171237077,1.539436054,0.382542203,0.379940886,0.335946873,0.120793144,0.051206948,0.058199971,0.054836294,0.09705438,0.086749078,0.088518854,0.223716879,0.054313503,0,0.092706674,0.20610544,0.0269425,0.037382952,0,0.297597249,0.016986581,0,0.172474356,0.03838526,0.346145138,0.0269425,0.014927601,0,0.144627269,0.060726816,0,0.007945336,0.149465758,0.025926886,0.276304855,0.108486885,0.04990804,0.180948947,0.028992843,0.227786596,1.049411626,0.032126794,0.139153743,0.116422736,0.007244277,0.572247473,0,0.302588649,3.076438242,0.251259174,0.331946188,0.005026641,0.138438522,0.077449788,0.010946907,0.018946571,0,0,0.04894373,0.895434879,0.280123069,0,0.10391582,0.028977108,0.014927601,0.016986581,0.016420361,2.65288877,0,0.380527307,0.008349336,0.180479502,0,0.317356653,0.030205753,0.251472786,0.392751265,0.073414176,0,0.17802862,0.097848605,0.319972021,0.057903969,0.3196914,0.132027434,0.234766288,0.482260812,0.414368284,0.068645004,1.680882998,0.013941816,0.096347471,0.004647272,0.012014898,0,0.124618813,0.165017643,0.40775264,0.272716831,0.135919192,0.016662171,0.081585513,0.127236947,0,0.111761771,0.04035572,0,0.036499,0.31506167,0.105212546,0,0.936295227,0.102569272,0,0.28676089,0,0.258208892,0.10997128,0.272832706,0.423798724,0.072668801,0.083822765,0.004647272,0.095128251,0.445384641,0.643449571,0.141447893,0.285130972,0.074395229,0.012014898,0.014927601,0.366828425,1.614501077,0.059148657,0.137042318,0.061203165,0,0.031589772,0.236454634,0.035724171,0,0.101161154,0.372692413,0.01247116,0.00559785,0,0.023457659,0,0.051031478,0,0.144773187,0.055238133,0.217351107,0.281068277,0.520999434,2.381767416,0.168300805,0.18879264,0.252548028,0.074922004,0.050606079,0.663021746,0.016420361,0.06291781,0,0,0.147649887,0.085677235,0.073734757,0.026645617,0.033973161,0,0.324501246,0.150972224,0.798254562,0.105098897,0.205473696,0.177680136,0.007945336,0.117113796,0.105817732,0.127952601,0,0.150707891,0.080225388,0.026079397,0.142257052,0.383163592,0.023457659,0.678480667,0.020664607,0.373497463,0.65806447
20,0.626236404,0.131794967,0.144143576,0.281124036,0.058481061,0.020201212,0.273864478,0.085911749,0.048064182,0.795705073,0.427773138,0.100329408,0.069185878,0.074985338,0.043108277,0.356836551,0.019175139,0.115398014,0.094541338,0.068533074,0.002877449,0.534107254,0.21676657,0.173439568,0.072560862,0.089351368,0.076501508,0.078700385,0.059375753,0.632744678,0.029823997,1.179756503,0.069501377,0.023217462,0.14267252,0.317419649,0.197535674,0.083109664,0.216037433,0.077997006,0.049270687,0.324806458,0.03445373,0.086665995,0.321055008,0.055373589,0.474258761,0.545565629,0.07006795,0.041623677,0.091612139,0.036806271,0.026726057,0.070162821,0.22284555,0.14138945,0.2452241,0.388148793,0.194848042,0.280030314,0.210396328,0.234071986,0.115673479,0.046938261,0.005553147,0.004578833,0.975187553,0.182768123,0.021650829,0.100741129,0.05854552,0.013069594,0.045846089,0.077946887,0.767962946,0.040217818,0.198710371,0.042528759,0.865315327,0.151587566,0.291318286,0.036803556,0.021122338,0.047038764,0.024071297,0.020555097,0.515475542,0.082374923,0.26255132,0.114423737,0.209257969,0.069650271,0.122230624,0.363476697,0.057326187,0.308381335,0.143270956,0.381509586,0.19252807,0.045488037,0.03729948,0.050714186,0.111501912,0.024209373,0.600587932,0.184469768,0.215122484,0.017906165,0.019345277,0.062237549,0.009631846,0.795515405,0.06847043,0.150086372,0.021281372,0.084066214,0.380881064,0.041277134,0.167414106,0.075220213,0.018168746,0.108714978,0.024507096,0.199917892,0.276826381,0.682202647,0.138937304,0.064481981,0.266769552,0.041582002,0.041077073,0.04976287,0.264670256,0.331951672,0.047092819,0.121387855,0.035266387,0.023410354,0.08936765,0.224342939,0.118299796,0.455295192,0.050501641,0.123415297,0.080174584,0.318310758,0.173531118,0.003688124,0.052673582,0.596653015,0.030323549,0.010231952,0.05790953,0.166532989,0.04519898,0.609715369,0.037620519,0.732356578,0.018107043,0.062681592,0.091257048,0.334102586,0.138743112,0.129463551,0.272313141,0.32965132,0.101085424,0.047465469,0.400685557,0.062377465,0.007563581,0.051916978,0.121136348,0.022567855,0.140197247,0.04528249,0.010013712,0.16050701,0.280593893,1.031726407,0.032153277,0.322637135,0.376310382,0.800650844,0.234593875,0.521676661,0.351111819,0.005425734,0.036595208,0.06832109,0.09087118,0.197781141,0.039541999,0.031600492,0.51606963,0.016086066,0.354100335,0.144162849,0.5710314,0.061605878
73,2.719986381,1.05391029,0,0.54759875,0.914679862,0,0.219623132,0,0.056980057,0,0.134502924,0.220754379,0,0.100020165,0.341269841,0,0,0,0.357178237,0,0,0.423689944,0.092592593,0.043572985,0.195648006,0.698185807,0,0.123411978,0.277777778,0.067889718,0.086883876,0,0,0.121868192,0.696232919,0.302494629,0.125078833,0.583333333,0,0,0.076628352,0.331760663,0.111111111,0,0,0.074074074,0,0.604216326,0.275689223,0,0.202020202,0.087145969,0.24691358,0.24691358,0.421339528,0.221661055,0.331760663,0.111350575,0,0.448933782,0.501617841,0.806980057,0.023391813,0.12755848,0.063492063,0,0.668408745,0,0,0,0.076628352,0,0,0.254005994,0.067340067,0.043572985,0.61295496,0.472222222,0,0,0.215979599,0.132936508,0.043572985,0.076628352,0,0,0.189406318,0.116959064,0.353971495,0.033167496,0.086883876,0,0.076628352,0.111111111,0.120201337,0.110275689,0.067340067,0,0.061728395,0.023391813,0.116959064,0,0.174842638,0,0.50486456,0.659332989,0,0,0.023391813,0.277777778,0,0.195045214,0.056980057,0,0.110037574,0,0.185185185,0,0.14356175,0.185185185,0.111111111,0.14356175,0,0.067889718,0,0.528256372,0.402604211,0.448933782,0.203703704,0,0,0,0.720113311,0,0.043572985,0.130456861,0.116959064,0,0.24691358,0.299960028,0.575820863,0,0,0.352849177,0.023391813,0.14356175,0.063492063,0,0.842889567,0.061728395,0.110037574,0.170940171,0,0.063492063,0,0.043572985,0,0,0,0.171765969,0,0.467295922,0.221661055,0,0.273728825,0,0.043572985,0,0.193415638,0.263748597,0,0,0.043572985,0,0.328953405,0.277777778,0.121606099,0,0,0.823212269,0.056980057,0.023391813,0,0,1.688986881,0.148148148,0.051679587,0.432461874,0,0.113407982,0.277777778,0.391526201,0,0.116959064,0.447955596,0.063492063,0,0.111111111,0.209813787,0.14356175
32,0.402414487,0,0.201207243,0.201207243,0,0,0.402414487,0,0,0,1.006036217,0.201207243,0,0.201207243,0.201207243,0.402414487,0.402414487,0.201207243,0,0,0.201207243,0.402414487,0,0,0.402414487,0.201207243,0,0.804828974,0.60362173,0,0.804828974,0.201207243,0.201207243,0.201207243,0,0.201207243,0.804828974,0.201207243,0.402414487,0,0,1.006036217,0,0,0,0,0.60362173,0.402414487,0.402414487,0,0,0,0.201207243,0.201207243,0,0.201207243,0.804828974,1.609657948,0,0.201207243,1.006036217,0,0,1.207243461,0,0,0.60362173,0,0,0.402414487,0,0,0,0.201207243,0.804828974,0.201207243,0.60362173,0,0.201207243,1.006036217,0,0.201207243,0,0,0,0.804828974,0.201207243,0,0.60362173,0.60362173,0,0,0.201207243,0.201207243,0,0.60362173,0.201207243,0,0,1.207243461,0,0,1.609657948,0,0.804828974,0.60362173,0,0.201207243,0.201207243,0,0,0.804828974,0.201207243,0,0,0,0,0.201207243,0.201207243,0,0.804828974,0,0,0.201207243,0,0.201207243,0.201207243,0.201207243,0,0.201207243,0.201207243,0,0,0.804828974,0,0.201207243,0,0,0.201207243,0.60362173,0.60362173,0.60362173,0.201207243,0,1.810865191,0,1.006036217,0.60362173,0.804828974,0.201207243,0.402414487,0,0,0.402414487,0.402414487,0.402414487,0.60362173,0,0,0.201207243,0,0,0.201207243,0,0.402414487,0.201207243,0.201207243,0,0.201207243,0,0,0,1.207243461,0,0.60362173,0.402414487,0.402414487,0.402414487,0.201207243,0.201207243,0.201207243,0.60362173,1.006036217,0,0.804828974,0.201207243,1.207243461,0,0,0.402414487,0,0.402414487,0,0,0.402414487,0.402414487,0.201207243,0.201207243,0.402414487,0
26,3.775797239,1.012017192,1.535868946,0.600501033,0.619180901,0.048969026,0.293144308,0.123840105,0.125199061,0.203056592,0.376298971,0.179277686,0.135279025,0.186023631,0.257755638,0.386363053,0.099673827,0.115979756,0.068925159,0.067005455,0.020597607,0.538331531,0.1740583,0.083251637,0.299105178,0.368277914,0.04551149,0.221242188,0.042464023,0.295287781,0.262342841,0.108755597,0.1082204,0.054653625,0.466722391,0.168825105,0.284585408,0.141386571,0.039305011,0.028453598,0.058768986,0.403140122,0.089773766,0.070868093,0.129247446,0.094287078,0.099307484,0.500488564,0.065623527,0.138085401,0.142833665,0.030369493,0.152657562,0.167834402,0.445600337,0.296340783,0.284148866,0.688679929,0.061022193,0.132379335,0.298304757,0.371302872,0.118431528,0.19011548,0.035606971,0.042329609,0.33292109,0.111730444,0.127042147,0.47787128,0.296384734,0.012340047,0.089753144,0.052141114,0.5411194,0.13134602,0.454210826,0.243185613,0.129886961,0.071448885,0.229364294,0.375830952,0.20147941,0.346871944,0.015478738,0.052811779,0.32369704,0.083856664,0.184875854,0.309631463,0.232902041,0.112454445,0.241044893,0.22485048,0.170097565,0.503379103,0.080418889,0.065110307,0.021878228,0.064800175,0.052811316,0.021281612,0.53874937,0.048131626,1.074481814,0.409621955,0.293180771,0.095928531,0.092113172,0.159317191,0.031084156,0.438867592,0.109430743,0.108527179,0.088266019,0.032110921,0.188949399,0.103244511,0.339708921,0.056979878,0.088092525,0.264477369,0.009867502,0.17627251,0.113312586,1.01756802,0.490010492,0.047458059,0.181391439,0.058298702,0.102657908,0.079655331,0.292159662,0.123292423,0.230068436,0.230825166,0.072491785,0.041209681,0.358440997,0.250570993,0.374487107,0.088961823,0.107352783,0.442617332,0.233547642,0.258266183,0.323848966,0.039139504,0.388902123,0.173118002,0.085484812,0.078610619,0.077439368,0.364834181,0.060045006,0.185162238,0.063859436,0.135005933,0.028947915,0.141535213,0.080340789,0.344171136,0.18134741,0.145189596,0.252013013,0.130489158,0.058417688,0.188630949,0.328497869,0.055689204,0.086159073,0.084773645,0.102966732,0.054053524,0.400733781,0.157788811,0.135986058,0.227352727,0.028520135,1.283110788,0.129486399,0.435134814,0.172493538,0.094950215,0.740247191,0.092750855,0.172538599,0.055036728,0.105010135,0.338555269,0.114386211,0.856648346,0.07521061,0.078567278,0.715623106,0.171432858,0.430153624,0.060431173,0.851358244,0.201063001
85,2.492190646,0.985207605,1.079668966,0.323987119,0.115649018,0.048345329,0.255899743,0.092685475,0.533724735,0.208887139,0.154184507,0.070933099,0.053913659,0.007918506,0.313157906,0.377843506,0.052429031,0.095391635,0.147769474,0.071709131,0.008468043,0.182311012,0.152539314,0.024616767,0.365183615,0.421025853,0.024787218,0.135080441,0.061473605,0.189410644,0.361452543,0.075722377,0.199455308,0.044118029,0.719394941,0.268676482,0.395702649,0.03581441,0.063156554,0.023257286,0.051256022,0.399533765,0.020430153,0.014046258,0.159226321,0.017917591,0.185096686,0.311451048,0.148379788,0.025152922,0.11867112,0.016369001,0.459992408,0.218239925,0.482306973,0.253879589,0.37514414,0.616370323,0.071311893,0.08912983,0.117202509,0.170396907,0.27471744,0.205349947,0.001826818,0.0030012,0.549283238,0.100715195,0.130625332,0.577498498,0.091761045,0.02482623,0.059068107,0.189045125,0.456143859,0.051338005,0.397955381,0.058435256,0.22307556,0.119893948,0.350493196,0.444046162,0.388190193,0.247523269,0.006761325,0.004706241,0.333870807,0.000316426,0.579871641,0.157404322,0.3093377,0.021689045,0.046364776,0.202671089,0.045227431,0.897334803,0.11153824,0.051452255,0.139523085,0.05455442,0.000316426,0,0.621178843,0.060454473,1.162851587,0.731551256,0.254279001,0.02900015,0.020824223,0.10989003,0.0030012,0.625281541,0.066950333,0.073922834,0.078842036,0.001826818,0.09499698,0.188095693,1.597936426,0.054838506,0.331974745,0.39479896,0.030290737,0.24337852,0.033572561,1.250749722,1.557226782,0.08877754,0.163186396,0.028479865,0.04354302,0.012827203,0.59486581,0.178472031,0.564252156,0.209832487,0.00172503,0.04098614,0.206792721,0.44949227,0.352607763,0.204572047,0.043859446,0.300612155,0.208277822,0.271993438,0.55800194,0.02889962,0.290363958,0.252235507,0.054818546,0.062455368,0.075190816,0.667758609,0.000949277,0.179642512,0.033223698,0.030691028,0.00172503,0.15906529,0.08640312,0.406141709,0.140205891,0.203259284,0.359583281,0.301370029,0.070926983,0.154256793,0.340436382,0.000316426,0.04144385,0.065597299,0.049807141,0.004743833,0.532181925,0.008607367,0.092800598,0.102497058,0.084695354,1.474990781,0.021618062,0.42257614,0.278860251,0.12495975,1.301547604,0.124336446,0.348898288,0.060933794,0.06096236,0.472361989,0.069135023,0.691803028,0.047294554,0.00172503,0.570004349,0.224715618,0.269452521,0.030290737,0.788514318,0.815788892
25,1.501010808,0.493971732,0.304924646,0.384070572,0.384260651,0.032663104,0.185782709,0.184997441,0.139443444,0.324778018,0.236085809,0.192775634,0.215926823,0.12861723,0.179237194,0.35895286,0.05050197,0.159903561,0.243528039,0.054146619,0.01665544,0.275433236,0.264901254,0.193203734,0.248275547,0.19087194,0.097749197,0.103814994,0.053136188,0.289306978,0.14101981,0.4221038,0.062984735,0.07847763,0.283019453,0.230361842,0.278685054,0.127288193,0.147983013,0.079061538,0.12830966,0.214968224,0.033655128,0.130307859,0.130182663,0.095624427,0.218292635,0.337721553,0.205485824,0.130127268,0.184419821,0.044730099,0.137667365,0.100917089,0.664958382,0.169351205,0.167300386,0.34747986,0.168078081,0.142244141,0.258068874,0.150648941,0.15774461,0.164043971,0.014000712,0.040006033,0.563600724,0.263054751,0.095460636,0.227623438,0.250719214,0.036614657,0.048722576,0.057255648,0.380291888,0.087582098,0.23474049,0.10706445,0.333167133,0.064851125,0.426183135,0.31731484,0.138670766,0.26058986,0.04609117,0.023288911,0.173687762,0.142935884,0.677323994,0.162624957,0.174742152,0.084004134,0.175666982,0.302051566,0.152272932,0.46568945,0.100784533,0.180052339,0.169922401,0.036020324,0.11940344,0.077002584,0.22095796,0.117893169,0.614912811,0.292060132,0.193870997,0.053183657,0.094619884,0.189901476,0.031407799,0.363436428,0.139083882,0.096562804,0.104725075,0.108596854,0.372457793,0.041224265,0.295401127,0.199295124,0.086121112,0.38011632,0.02011243,0.257523651,0.246570901,0.772091503,0.364764384,0.074980888,0.135113644,0.06603669,0.069243787,0.101569448,0.280901405,0.16674689,0.128461352,0.243555967,0.109580648,0.076411238,0.073985186,0.37826923,0.292530588,0.22843556,0.096298014,0.234632668,0.097913667,0.274167116,0.226981003,0.021795508,0.109868039,0.393679455,0.073677184,0.160098997,0.045389303,0.211197948,0.073576193,0.3182411,0.061661311,0.244619757,0.056940644,0.12770714,0.16281744,0.40785489,0.11561638,0.281268812,0.375499807,0.240207582,0.170179279,0.222332196,0.433625122,0.062617,0.079199849,0.064903015,0.163357064,0.084527559,0.342918597,0.096497861,0.055052582,0.052879441,0.072681015,1.228246393,0.115198055,0.228662342,0.376047022,0.385384377,0.434592932,0.230664028,0.357009209,0.122527709,0.119400501,0.202569731,0.212968945,0.370029516,0.042506643,0.126124783,0.46319034,0.071587531,0.2196124,0.154258935,0.463503201,0.222462679
